MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.festoolusa.com/products/578192,https://www.festoolusa.com/manuals/578192.pdf,,,,,10001,Hardware,General,Industrial Hardware,,578192,578192 Festool D 150 GR SYS - Systainer Abrasive Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA Inc,Festool®,,578192,,Industrial Supplies & Hardware>General Hardware,"Festool USA Inc Festool, Industrial Component, 578192       ",INDUSTRIAL COMPONENT 578192,Festool®  578192 Industrial Component,"Festool®  578192 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Festool Industrial Component,"Elevate your sanding efficiency with the Festool D 150 GR SYS Systainer Abrasive Set, designed for precision and durability in every application. This comprehensive set ensures you have the right abrasives at your fingertips, making it an essential addition to any professional's toolkit.",Includes a variety of high-quality abrasives for versatile sanding applications,Designed for use with Festool sanders for optimal performance,Convenient Systainer storage for easy organization and transport,Durable construction ensures long-lasting use and consistent results.,,,,,,,,,,,,,,,,,,cCSAus Certified|ISO 14001,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FESTOOL_578192.jpg,FESTOOL_578192_1.jpg,FESTOOL_578192_2.jpg,FESTOOL_578192_3.jpg,FESTOOL_578192_4.jpg,,,,,FESTOOL_578192_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.festoolusa.com/products/578806,https://www.festoolusa.com/manuals/578806.pdf,,,,,10001,Hardware,General,Industrial Hardware,,578806,578806 Festool Delta S GR PRO/10,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Festool USA (FESTO),Festool USA Inc,Festool®,,578806,,Industrial Supplies & Hardware>General Hardware,"Festool USA Inc Festool, Industrial Component, 578806       ",INDUSTRIAL COMPONENT 578806,Festool®  578806 Industrial Component,"Festool®  578806 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Festool Industrial Component,"Experience precision and versatility with the Festool Delta S GR PRO/10, designed for optimal performance in sanding and finishing applications. This high-quality tool ensures a smooth, flawless finish on a variety of surfaces, making it an essential addition to any professional's toolkit.",Ergonomic design for comfortable handling,Interchangeable sanding pads for versatile applications,Dust extraction capability for a cleaner workspace,Durable construction for long-lasting performance,,,,,,,,,,,,,,,,,,cCSAus Certified|ISO 14001,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FESTOOL_578806.jpg,FESTOOL_578806_1.jpg,FESTOOL_578806_2.jpg,FESTOOL_578806_3.jpg,FESTOOL_578806_4.jpg,,,,,FESTOOL_578806_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/D0860X,https://www.freud.com/documentation/D0860X.pdf,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,D0860X,"D0860X Diablo 8-1/4"" 60 Tooth - Fine Finish Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Freud®,Diablo®,D0860X,,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Freud America Inc Freud, Power Saw, Diablo®, D0860X         ",SAW DIABLO® 20V BL D0860X,"Freud® Diablo® D0860X Power Saw, Brushless Motor","Freud® Diablo® D0860X Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Power Saw,Industrial grade Power Saw from Freud® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_D0860X.jpg,FREUD_D0860X_1.jpg,FREUD_D0860X_2.jpg,FREUD_D0860X_3.jpg,FREUD_D0860X_4.jpg,,,,,FREUD_D0860X_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/48-40-0740,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/48-40-0740,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,48-40-0740,48-40-0740 Milw 7-1/4in. 24T - Framing Circ Saw Blade,-- Unbranded --,-- No Unilog Brand --,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,48-40-0740,48400740,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Milwaukee Electric Tool Corporation Milwaukee, Power Saw, Cordless Tool, 48-40-0",SAW  20V BL 48-40-0740,"Milwaukee® MAX* 48-40-0740 Power Saw, Brushless Motor","Milwaukee® MAX* 48-40-0740 Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Power Saw,Industrial grade Power Saw from Milwaukee® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Blade Diameter,7-1/4,in,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,MILWAUKEE_48-40-0740.jpg,MILWAUKEE_48-40-0740_1.jpg,MILWAUKEE_48-40-0740_2.jpg,MILWAUKEE_48-40-0740_3.jpg,MILWAUKEE_48-40-0740_4.jpg,,,,,MILWAUKEE_48-40-0740_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.milwaukeetool.com/Products/48-41-0740,https://www.milwaukeetool.com/Products-Accessories/Cutting-Accessories/48-41-0740,,,,,10001,Hardware,General,Industrial Hardware,,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Electric Tool Corporation,Milwaukee®,,48-41-0740,48410740,Industrial Supplies & Hardware>General Hardware,"Milwaukee Electric Tool Corporation Milwaukee, Industrial Component, 48-41-0740",INDUSTRIAL COMPONENT 48-41-0740,Milwaukee®  48-41-0740 Industrial Component,"Milwaukee®  48-41-0740 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",Milwaukee Industrial Component,"Experience precision cutting with the Milwaukee® 7-1/4"" 24-Tooth Framing Blade, designed for durability and efficiency in tough job site conditions. This high-performance blade ensures clean, accurate cuts for all your framing needs, making it an essential tool for professionals and DIY enthusiasts alike.",24 carbide-tipped teeth for extended cutting life,"Optimized tooth geometry for fast, clean cuts","Compatible with most standard 7-1/4"" circular saws",Engineered for reduced friction and heat buildup,,,,,,,,,,,,,,,,,,ANSI B7.1|OSHA Compliant,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,MILWAUKEE_48-41-0740.jpg,MILWAUKEE_48-41-0740_1.jpg,MILWAUKEE_48-41-0740_2.jpg,MILWAUKEE_48-41-0740_3.jpg,MILWAUKEE_48-41-0740_4.jpg,,,,,MILWAUKEE_48-41-0740_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.makitatools.com/products/details/A-96095,https://www.makitatools.com/products/documents/A-96095.pdf,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,A-96095,"A-96095 Makita 5-7/8"" 32T Saw Blade",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Makita Usa Inc (5142),Makita U.S.A. Inc,Makita®,,A-96095,A96095,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Makita U.S.A. Inc Makita, Power Saw, Cordless Tool, A-96095 ",SAW  20V BL A-96095,"Makita® MAX* A-96095 Power Saw, Brushless Motor","Makita® MAX* A-96095 Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Makita Power Saw,Industrial grade Power Saw from Makita® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,UL Listed|ISO 9001|OSHA Compliant,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,MAKITA_A-96095.jpg,MAKITA_A-96095_1.jpg,MAKITA_A-96095_2.jpg,MAKITA_A-96095_3.jpg,MAKITA_A-96095_4.jpg,,,,,MAKITA_A-96095_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.diablotools.com/products/D0760UX,https://www.diablotools.com/accessories/D0760UX,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,D0760UX,"D0760UX Diablo 7-1/4"" 60T Circ - Saw Blade",-- Unbranded --,-- No Unilog Brand --,Diablo,Freud Inc (2435),Freud America Inc,Diablo®,Diablo®,D0760UX,,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Freud America Inc Diablo, Power Saw, Diablo®, D0760UX       ",SAW DIABLO® 20V BL D0760UX,"Diablo® Diablo® D0760UX Power Saw, Brushless Motor","Diablo® Diablo® D0760UX Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Diablo® Power Saw,Industrial grade Power Saw from Diablo® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI Standard,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Blade Diameter,7-1/4,in,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,DIABLO_D0760UX.jpg,DIABLO_D0760UX_1.jpg,DIABLO_D0760UX_2.jpg,DIABLO_D0760UX_3.jpg,DIABLO_D0760UX_4.jpg,,,,,DIABLO_D0760UX_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.cmt.com/products/230.312.08,https://www.cmt.com/documentation/230.312.08.pdf,,,,,10001,Hardware,General,Industrial Hardware,,230.312.08,230.312.08 CMT Locked Dado Pro Set,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,CMT USA Inc (CMTUS),CMT USA Inc,CMT®,,230.312.08,23031208,Industrial Supplies & Hardware>General Hardware,"CMT USA Inc CMT, Industrial Component, 230.312.08           ",INDUSTRIAL COMPONENT 230.312.08,CMT®  230.312.08 Industrial Component,"CMT®  230.312.08 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",CMT Industrial Component,"Elevate your woodworking projects with the CMT Locked Dado Pro Set, designed for precision and durability. This professional-grade tool ensures clean, accurate cuts for flawless joinery every time.",Precision-engineered for clean cuts,Durable construction for long-lasting performance,Compatible with most table saws,Includes multiple sizes for versatile applications,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,CMT_23031208.jpg,CMT_23031208_1.jpg,CMT_23031208_2.jpg,CMT_23031208_3.jpg,CMT_23031208_4.jpg,,,,,CMT_23031208_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/D0708LF,https://www.freud.com/documentation/D0708LF.pdf,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,D0708LF,"D0708LF Saw Blade 7-1/4""x8 - Laminate & Wood Flooring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Freud®,,D0708LF,,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Freud America Inc Freud, Power Saw, Cordless Tool, D0708LF  ",SAW  20V BL D0708LF,"Freud® MAX* D0708LF Power Saw, Brushless Motor","Freud® MAX* D0708LF Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Freud Power Saw,Industrial grade Power Saw from Freud® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Blade Diameter,7-1/4,in,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,7-1/4,in,,,8,in,,,,,FREUD_D0708LF.jpg,FREUD_D0708LF_1.jpg,FREUD_D0708LF_2.jpg,FREUD_D0708LF_3.jpg,FREUD_D0708LF_4.jpg,,,,,FREUD_D0708LF_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/D1012LF,https://www.freud.com/documentation/D1012LF.pdf,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,D1012LF,"D1012LF Saw Blade 10""x12Teeth - Laminate & Wood Flooring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Freud®,,D1012LF,,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Freud America Inc Freud, Power Saw, Cordless Tool, D1012LF  ",SAW  20V BL D1012LF,"Freud® MAX* D1012LF Power Saw, Brushless Motor","Freud® MAX* D1012LF Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Freud Power Saw,Industrial grade Power Saw from Freud® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Blade Diameter,12,in,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_D1012LF.jpg,FREUD_D1012LF_1.jpg,FREUD_D1012LF_2.jpg,FREUD_D1012LF_3.jpg,FREUD_D1012LF_4.jpg,,,,,FREUD_D1012LF_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.freud.com/products/D1216LF,https://www.freud.com/documentation/D1216LF.pdf,,,,,10001,Tools,Power Saws,Miter & Circular Saws,,D1216LF,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Freud Inc (2435),Freud America Inc,Freud®,,D1216LF,,Tools & Instruments>Power Tools>Saws & Blades>Circular & Miter Saws,"Freud America Inc Freud, Power Saw, Cordless Tool, D1216LF  ",SAW  20V BL D1216LF,"Freud® MAX* D1216LF Power Saw, Brushless Motor","Freud® MAX* D1216LF Power Saw, Brushless Motor, Engineered for heavy-duty industrial performance and maximum service life.",Freud Power Saw,Industrial grade Power Saw from Freud® offering high precision and durability.,High-efficiency brushless motor delivers extended runtime,Ergonomic compact design for comfort and control,Heavy-duty construction for demanding jobsite use,,,,,,,,,,,,,,,,,,,ANSI Compliant|ISO 9001,,,,Power Saw,Voltage Rating,20,V,Motor Type,Brushed,,Blade Diameter,12,in,Power Source,Corded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,FREUD_D1216LF.jpg,FREUD_D1216LF_1.jpg,FREUD_D1216LF_2.jpg,FREUD_D1216LF_3.jpg,FREUD_D1216LF_4.jpg,,,,,FREUD_D1216LF_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
https://www.dewalt.com/products/DWA47421,https://www.dewalt.com/manuals/DWA47421.pdf,,,,,10001,Hardware,General,Industrial Hardware,,DWA47421,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",-- Unbranded --,-- No Unilog Brand --,DEWALT,Black & Decker/dewlt (2585),Stanley Black & Decker Inc,DEWALT®,,DWA47421,,Industrial Supplies & Hardware>General Hardware,"Stanley Black & Decker Inc DEWALT, Industrial Component, DWA47421",INDUSTRIAL COMPONENT DWA47421,DEWALT®  DWA47421 Industrial Component,"DEWALT®  DWA47421 Industrial Component, Engineered for heavy-duty industrial performance and maximum service life.",DEWALT Industrial Component,"The DEWALT® 14"" Segmented-Rim Diamond Blade is engineered for superior cutting performance, making it the ideal choice for professionals tackling tough materials. With its robust design, this blade ensures durability and precision, delivering clean cuts every time.",High-quality diamond segments for extended life,Segmented rim design for fast cutting,Compatible with various saws for versatility,"Ideal for cutting concrete, brick, and masonry materials",,,,,,,,,,,,,,,,,,UL Listed|OSHA Compliant|ANSI Standard,,,,Industrial Component,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Year Manufacturer, 1 Year Labor and Parts",,1,Each,,,,,,,,,,,,DEWALT_DWA47421.jpg,DEWALT_DWA47421_1.jpg,DEWALT_DWA47421_2.jpg,DEWALT_DWA47421_3.jpg,DEWALT_DWA47421_4.jpg,,,,,DEWALT_DWA47421_Specification_Sheet.pdf,,,,,,,,,,,,,,,,United States,No,Yes
